model,label,bin,n,mean_predicted,observed_rate
RAkEL-RF,PREDS_TAH,5,170,0.009216051140885622,0.01764705882352941
RAkEL-RF,PREDS_TAH,6,170,0.010128809048071775,0.0058823529411764705
RAkEL-RF,PREDS_TAH,7,170,0.011517799206379319,0.0
RAkEL-RF,PREDS_TAH,8,170,0.013295963092133267,0.011764705882352941
RAkEL-RF,PREDS_TAH,9,170,0.016210461945308424,0.0058823529411764705
RAkEL-RF,PREDS_TAH,10,170,0.027298265148232147,0.029411764705882353
RAkEL-RF,JELUD_TAH,1,170,0.010040401894428225,0.0
RAkEL-RF,JELUD_TAH,2,170,0.012548821809478703,0.0058823529411764705
RAkEL-RF,JELUD_TAH,3,170,0.01417239542042628,0.0
RAkEL-RF,JELUD_TAH,4,170,0.0159963023861396,0.011764705882352941
RAkEL-RF,JELUD_TAH,5,170,0.01795288550248391,0.011764705882352941
RAkEL-RF,JELUD_TAH,6,170,0.02039727204860167,0.029411764705882353
RAkEL-RF,JELUD_TAH,7,170,0.023899188821449435,0.047058823529411764
RAkEL-RF,JELUD_TAH,8,170,0.028966222915299114,0.029411764705882353
RAkEL-RF,JELUD_TAH,9,170,0.03691774794977663,0.052941176470588235
RAkEL-RF,JELUD_TAH,10,170,0.05911862605044749,0.058823529411764705
RAkEL-RF,FIBR_JELUD,1,170,0.018600941848794867,0.011764705882352941
RAkEL-RF,FIBR_JELUD,2,170,0.023038268965814703,0.0
RAkEL-RF,FIBR_JELUD,3,170,0.02650358459129831,0.03529411764705882
RAkEL-RF,FIBR_JELUD,4,170,0.02959248976528968,0.029411764705882353
RAkEL-RF,FIBR_JELUD,5,170,0.03337105432662626,0.023529411764705882
RAkEL-RF,FIBR_JELUD,6,170,0.037761435201382115,0.047058823529411764
RAkEL-RF,FIBR_JELUD,7,170,0.042978273766566384,0.07058823529411765
RAkEL-RF,FIBR_JELUD,8,170,0.049563136712964466,0.03529411764705882
RAkEL-RF,FIBR_JELUD,9,170,0.05918386271286194,0.029411764705882353
RAkEL-RF,FIBR_JELUD,10,170,0.08414354838447959,0.13529411764705881
RAkEL-RF,A_V_BLOK,1,170,0.01398283213770415,0.01764705882352941
RAkEL-RF,A_V_BLOK,2,170,0.016694770201188144,0.01764705882352941
RAkEL-RF,A_V_BLOK,3,170,0.018745009204262315,0.011764705882352941
RAkEL-RF,A_V_BLOK,4,170,0.020955984490961335,0.011764705882352941
RAkEL-RF,A_V_BLOK,5,170,0.023467834659382875,0.011764705882352941
RAkEL-RF,A_V_BLOK,6,170,0.026356170043699372,0.023529411764705882
RAkEL-RF,A_V_BLOK,7,170,0.030382796889385177,0.023529411764705882
RAkEL-RF,A_V_BLOK,8,170,0.03765089757078987,0.01764705882352941
RAkEL-RF,A_V_BLOK,9,170,0.05026955259785474,0.06470588235294118
RAkEL-RF,A_V_BLOK,10,170,0.08867557186779305,0.13529411764705881
RAkEL-RF,OTEK_LANC,1,170,0.04039954746501678,0.011764705882352941
RAkEL-RF,OTEK_LANC,2,170,0.052392882004523,0.029411764705882353
RAkEL-RF,OTEK_LANC,3,170,0.061703368257836046,0.047058823529411764
RAkEL-RF,OTEK_LANC,4,170,0.07097201004760022,0.08235294117647059
RAkEL-RF,OTEK_LANC,5,170,0.08026836717649975,0.09411764705882353
RAkEL-RF,OTEK_LANC,6,170,0.09005470897132904,0.11764705882352941
RAkEL-RF,OTEK_LANC,7,170,0.10120706265533622,0.07647058823529412
RAkEL-RF,OTEK_LANC,8,170,0.11418341759241737,0.13529411764705881
RAkEL-RF,OTEK_LANC,9,170,0.1318895948117937,0.1588235294117647
RAkEL-RF,OTEK_LANC,10,170,0.17042294044930328,0.18235294117647058
RAkEL-RF,RAZRIV,1,170,0.009923636015918468,0.0058823529411764705
RAkEL-RF,RAZRIV,2,170,0.013816916863795893,0.0
RAkEL-RF,RAZRIV,3,170,0.017342742096393263,0.01764705882352941
RAkEL-RF,RAZRIV,4,170,0.02061683414550958,0.0058823529411764705
RAkEL-RF,RAZRIV,5,170,0.024273404460843404,0.01764705882352941
RAkEL-RF,RAZRIV,6,170,0.028180709728053453,0.0058823529411764705
RAkEL-RF,RAZRIV,7,170,0.032796053320117514,0.011764705882352941
RAkEL-RF,RAZRIV,8,170,0.039622079795881456,0.029411764705882353
RAkEL-RF,RAZRIV,9,170,0.04950206901629152,0.07647058823529412
RAkEL-RF,RAZRIV,10,170,0.07430136161636616,0.14705882352941177
RAkEL-RF,DRESSLER,1,170,0.022986495095292707,0.0058823529411764705
RAkEL-RF,DRESSLER,2,170,0.028836813692606836,0.01764705882352941
RAkEL-RF,DRESSLER,3,170,0.03223571508433146,0.023529411764705882
RAkEL-RF,DRESSLER,4,170,0.03519203153115977,0.03529411764705882
RAkEL-RF,DRESSLER,5,170,0.038115132941547496,0.029411764705882353
RAkEL-RF,DRESSLER,6,170,0.04133463270829049,0.03529411764705882
RAkEL-RF,DRESSLER,7,170,0.04581777743848031,0.052941176470588235
RAkEL-RF,DRESSLER,8,170,0.051266026910692895,0.06470588235294118
RAkEL-RF,DRESSLER,9,170,0.0600491953461419,0.06470588235294118
RAkEL-RF,DRESSLER,10,170,0.08276155466813626,0.11176470588235295
RAkEL-RF,ZSN,1,170,0.1132506331413246,0.06470588235294118
RAkEL-RF,ZSN,2,170,0.14023730637307763,0.06470588235294118
RAkEL-RF,ZSN,3,170,0.16222065315725168,0.1411764705882353
RAkEL-RF,ZSN,4,170,0.18204747061661483,0.17058823529411765
RAkEL-RF,ZSN,5,170,0.19733133524801733,0.17647058823529413
RAkEL-RF,ZSN,6,170,0.2131352243750351,0.22941176470588234
RAkEL-RF,ZSN,7,170,0.2317178354882564,0.22941176470588234
RAkEL-RF,ZSN,8,170,0.25847522760919417,0.27647058823529413
RAkEL-RF,ZSN,9,170,0.30844806128781804,0.3058823529411765
RAkEL-RF,ZSN,10,170,0.48061501925369593,0.6588235294117647
RAkEL-RF,REC_IM,1,170,0.049985549899017996,0.058823529411764705
RAkEL-RF,REC_IM,2,170,0.06059780197072921,0.047058823529411764
RAkEL-RF,REC_IM,3,170,0.06840510741175015,0.023529411764705882
RAkEL-RF,REC_IM,4,170,0.07569702475605744,0.041176470588235294
RAkEL-RF,REC_IM,5,170,0.08338011594422005,0.07058823529411765
RAkEL-RF,REC_IM,6,170,0.09122123722927042,0.10588235294117647
RAkEL-RF,REC_IM,7,170,0.09993275133978605,0.1
RAkEL-RF,REC_IM,8,170,0.11040273399422142,0.13529411764705881
RAkEL-RF,REC_IM,9,170,0.12554746783578466,0.17647058823529413
RAkEL-RF,REC_IM,10,170,0.15902106997844428,0.17647058823529413
RAkEL-RF,P_IM_STEN,1,170,0.04382407642365454,0.029411764705882353
RAkEL-RF,P_IM_STEN,2,170,0.057041507203574975,0.041176470588235294
RAkEL-RF,P_IM_STEN,3,170,0.06522512244947332,0.047058823529411764
RAkEL-RF,P_IM_STEN,4,170,0.07355125609436666,0.06470588235294118
RAkEL-RF,P_IM_STEN,5,170,0.08140395622032552,0.06470588235294118
RAkEL-RF,P_IM_STEN,6,170,0.08908340588943506,0.07058823529411765
RAkEL-RF,P_IM_STEN,7,170,0.09696320278449691,0.11176470588235295
RAkEL-RF,P_IM_STEN,8,170,0.10552349051491339,0.11176470588235295
RAkEL-RF,P_IM_STEN,9,170,0.11738242686462115,0.1588235294117647
RAkEL-RF,P_IM_STEN,10,170,0.1470406388932735,0.17058823529411765
RAkEL-RF,LET_IS,1,170,0.04211800931947009,0.0
RAkEL-RF,LET_IS,2,170,0.05822756502346951,0.01764705882352941
RAkEL-RF,LET_IS,3,170,0.0711451524688508,0.03529411764705882
RAkEL-RF,LET_IS,4,170,0.08713570301498658,0.029411764705882353
RAkEL-RF,LET_IS,5,170,0.10531774120894065,0.1
RAkEL-RF,LET_IS,6,170,0.12491128177190694,0.047058823529411764
RAkEL-RF,LET_IS,7,170,0.14855803297300152,0.17058823529411765
RAkEL-RF,LET_IS,8,170,0.18082261927967924,0.18823529411764706
RAkEL-RF,LET_IS,9,170,0.2397132003548707,0.3941176470588235
RAkEL-RF,LET_IS,10,170,0.4771538433979724,0.611764705882353
Shared-MLP,FIBR_PREDS,1,170,0.15020802973824388,0.0058823529411764705
Shared-MLP,FIBR_PREDS,2,170,0.2226139844734879,0.041176470588235294
Shared-MLP,FIBR_PREDS,3,170,0.28087142040624336,0.041176470588235294
Shared-MLP,FIBR_PREDS,4,170,0.33501350133734586,0.058823529411764705
Shared-MLP,FIBR_PREDS,5,170,0.38912497958716236,0.08823529411764706
Shared-MLP,FIBR_PREDS,6,170,0.4398276729092878,0.07647058823529412
Shared-MLP,FIBR_PREDS,7,170,0.4892372054387542,0.09411764705882353
Shared-MLP,FIBR_PREDS,8,170,0.5504890077955583,0.17058823529411765
Shared-MLP,FIBR_PREDS,9,170,0.6206182732652216,0.16470588235294117
Shared-MLP,FIBR_PREDS,10,170,0.7224334253984339,0.25882352941176473
Shared-MLP,PREDS_TAH,1,170,0.04687475066306714,0.011764705882352941
Shared-MLP,PREDS_TAH,2,170,0.09078031723360577,0.0058823529411764705
Shared-MLP,PREDS_TAH,3,170,0.13102835381643552,0.023529411764705882
Shared-MLP,PREDS_TAH,4,170,0.1735632885677863,0.01764705882352941
Shared-MLP,PREDS_TAH,5,170,0.2136415725089062,0.0058823529411764705
Shared-MLP,PREDS_TAH,6,170,0.25956455321314825,0.0058823529411764705
Shared-MLP,PREDS_TAH,7,170,0.3126336027629783,0.0058823529411764705
Shared-MLP,PREDS_TAH,8,170,0.3788572638427071,0.01764705882352941
Shared-MLP,PREDS_TAH,9,170,0.4607168144995676,0.011764705882352941
Shared-MLP,PREDS_TAH,10,170,0.6046272487061864,0.011764705882352941
Shared-MLP,JELUD_TAH,1,170,0.02270740600711834,0.0
Shared-MLP,JELUD_TAH,2,170,0.05315974701841376,0.011764705882352941
Shared-MLP,JELUD_TAH,3,170,0.08586439099389656,0.0058823529411764705
Shared-MLP,JELUD_TAH,4,170,0.12636806289339267,0.011764705882352941
Shared-MLP,JELUD_TAH,5,170,0.1756318044687813,0.0058823529411764705
Shared-MLP,JELUD_TAH,6,170,0.23193256435148854,0.023529411764705882
Shared-MLP,JELUD_TAH,7,170,0.3016197051373584,0.029411764705882353
Shared-MLP,JELUD_TAH,8,170,0.3911211925394395,0.041176470588235294
Shared-MLP,JELUD_TAH,9,170,0.5137342543680878,0.047058823529411764
Shared-MLP,JELUD_TAH,10,170,0.7066365217285999,0.07058823529411765
Shared-MLP,FIBR_JELUD,1,170,0.10444914000656674,0.0058823529411764705
Shared-MLP,FIBR_JELUD,2,170,0.17086487917010398,0.023529411764705882
Shared-MLP,FIBR_JELUD,3,170,0.22368322648546277,0.029411764705882353
Shared-MLP,FIBR_JELUD,4,170,0.26879427183200333,0.03529411764705882
Shared-MLP,FIBR_JELUD,5,170,0.31735148353611725,0.029411764705882353
Shared-MLP,FIBR_JELUD,6,170,0.3783921875673182,0.03529411764705882
Shared-MLP,FIBR_JELUD,7,170,0.4398648281833705,0.029411764705882353
Shared-MLP,FIBR_JELUD,8,170,0.5094612992686384,0.047058823529411764
Shared-MLP,FIBR_JELUD,9,170,0.593744907414212,0.052941176470588235
Shared-MLP,FIBR_JELUD,10,170,0.7254912778910468,0.12941176470588237
Shared-MLP,A_V_BLOK,1,170,0.05671305689590928,0.011764705882352941
Shared-MLP,A_V_BLOK,2,170,0.09728016105836586,0.011764705882352941
Shared-MLP,A_V_BLOK,3,170,0.1294791189856444,0.011764705882352941
Shared-MLP,A_V_BLOK,4,170,0.16779638787402826,0.01764705882352941
Shared-MLP,A_V_BLOK,5,170,0.20547849018510211,0.011764705882352941
Shared-MLP,A_V_BLOK,6,170,0.2527976984596428,0.01764705882352941
Shared-MLP,A_V_BLOK,7,170,0.3130813261581694,0.023529411764705882
Shared-MLP,A_V_BLOK,8,170,0.4075707478383008,0.011764705882352941
Shared-MLP,A_V_BLOK,9,170,0.5538597855015713,0.08235294117647059
Shared-MLP,A_V_BLOK,10,170,0.7441398056114421,0.13529411764705881
Shared-MLP,OTEK_LANC,1,170,0.15730376936495305,0.01764705882352941
Shared-MLP,OTEK_LANC,2,170,0.22881481708849177,0.03529411764705882
Shared-MLP,OTEK_LANC,3,170,0.2843907563125386,0.052941176470588235
Shared-MLP,OTEK_LANC,4,170,0.3412845766193726,0.052941176470588235
Shared-MLP,OTEK_LANC,5,170,0.39975349999525966,0.10588235294117647
Shared-MLP,OTEK_LANC,6,170,0.4543799895048141,0.1
Shared-MLP,OTEK_LANC,7,170,0.5138275435040979,0.11176470588235295
Shared-MLP,OTEK_LANC,8,170,0.5667729188414181,0.12352941176470589
Shared-MLP,OTEK_LANC,9,170,0.6274612750025356,0.12352941176470589
Shared-MLP,OTEK_LANC,10,170,0.7315629016651826,0.21176470588235294
Shared-MLP,RAZRIV,1,170,0.008657079271625822,0.0
Shared-MLP,RAZRIV,2,170,0.024595042740731834,0.0058823529411764705
Shared-MLP,RAZRIV,3,170,0.046991290559303976,0.0
Shared-MLP,RAZRIV,4,170,0.07633516322215333,0.0
Shared-MLP,RAZRIV,5,170,0.12141838139498279,0.01764705882352941
Shared-MLP,RAZRIV,6,170,0.17902750771972076,0.0058823529411764705
Shared-MLP,RAZRIV,7,170,0.25576403185286944,0.029411764705882353
Shared-MLP,RAZRIV,8,170,0.3758538027502158,0.052941176470588235
Shared-MLP,RAZRIV,9,170,0.5258072617211763,0.07058823529411765
Shared-MLP,RAZRIV,10,170,0.7540785052495845,0.13529411764705881
Shared-MLP,DRESSLER,1,170,0.11728773869139225,0.0058823529411764705
Shared-MLP,DRESSLER,2,170,0.2078008404111161,0.03529411764705882
Shared-MLP,DRESSLER,3,170,0.2612589539762806,0.023529411764705882
Shared-MLP,DRESSLER,4,170,0.3082933888146106,0.03529411764705882
Shared-MLP,DRESSLER,5,170,0.35050893721335075,0.03529411764705882
Shared-MLP,DRESSLER,6,170,0.39982138759949626,0.041176470588235294
Shared-MLP,DRESSLER,7,170,0.45445224258829553,0.07058823529411765
Shared-MLP,DRESSLER,8,170,0.5147312780688791,0.06470588235294118
Shared-MLP,DRESSLER,9,170,0.5941365328606436,0.041176470588235294
Shared-MLP,DRESSLER,10,170,0.7200694990859313,0.08823529411764706
Shared-MLP,ZSN,1,170,0.27666942520176663,0.06470588235294118
Shared-MLP,ZSN,2,170,0.34227566794437514,0.1
Shared-MLP,ZSN,3,170,0.3825222914885072,0.16470588235294117
Shared-MLP,ZSN,4,170,0.4182296962948407,0.18235294117647058
Shared-MLP,ZSN,5,170,0.45421976489179267,0.16470588235294117
Shared-MLP,ZSN,6,170,0.48492481789168196,0.21764705882352942
Shared-MLP,ZSN,7,170,0.5189811338046019,0.3
Shared-MLP,ZSN,8,170,0.5590262883200364,0.28823529411764703
Shared-MLP,ZSN,9,170,0.6139838384530124,0.40588235294117647
Shared-MLP,ZSN,10,170,0.7185208509950077,0.4294117647058823
Shared-MLP,REC_IM,1,170,0.21911550072186134,0.047058823529411764
Shared-MLP,REC_IM,2,170,0.2917382712486912,0.06470588235294118
Shared-MLP,REC_IM,3,170,0.33810760038740495,0.03529411764705882
Shared-MLP,REC_IM,4,170,0.37949271941009693,0.07058823529411765
Shared-MLP,REC_IM,5,170,0.4270749064052806,0.07647058823529412
Shared-MLP,REC_IM,6,170,0.4706738043883268,0.1
Shared-MLP,REC_IM,7,170,0.5132319800993975,0.058823529411764705
Shared-MLP,REC_IM,8,170,0.5571358153048683,0.11176470588235295
Shared-MLP,REC_IM,9,170,0.6017580777757308,0.1588235294117647
Shared-MLP,REC_IM,10,170,0.6799663220784243,0.21176470588235294
Shared-MLP,P_IM_STEN,1,170,0.14652378993328002,0.03529411764705882
Shared-MLP,P_IM_STEN,2,170,0.24529644922298544,0.029411764705882353
Shared-MLP,P_IM_STEN,3,170,0.3013187452537172,0.01764705882352941
Shared-MLP,P_IM_STEN,4,170,0.35706685248543235,0.07647058823529412
Shared-MLP,P_IM_STEN,5,170,0.411625694720184,0.047058823529411764
Shared-MLP,P_IM_STEN,6,170,0.46019535143585766,0.11176470588235295
Shared-MLP,P_IM_STEN,7,170,0.5155817425601623,0.11176470588235295
Shared-MLP,P_IM_STEN,8,170,0.5709743609849143,0.1588235294117647
Shared-MLP,P_IM_STEN,9,170,0.623298139221528,0.12941176470588237
Shared-MLP,P_IM_STEN,10,170,0.6909062330863055,0.15294117647058825
Shared-MLP,LET_IS,1,170,0.029897735868580636,0.0058823529411764705
Shared-MLP,LET_IS,2,170,0.06349348422742504,0.029411764705882353
Shared-MLP,LET_IS,3,170,0.11233260797117561,0.011764705882352941
Shared-MLP,LET_IS,4,170,0.17180441445068403,0.041176470588235294
Shared-MLP,LET_IS,5,170,0.2524382267497918,0.07058823529411765
Shared-MLP,LET_IS,6,170,0.3381122723002644,0.11176470588235295
Shared-MLP,LET_IS,7,170,0.4367727361970088,0.14705882352941177
Shared-MLP,LET_IS,8,170,0.5570469481629483,0.18823529411764706
Shared-MLP,LET_IS,9,170,0.7093181473367354,0.35294117647058826
Shared-MLP,LET_IS,10,170,0.8887904990420623,0.6352941176470588
MultiTask-DNN,FIBR_PREDS,1,170,0.12074300047338887,0.0058823529411764705
MultiTask-DNN,FIBR_PREDS,2,170,0.18967918164151557,0.041176470588235294
MultiTask-DNN,FIBR_PREDS,3,170,0.25083497336682153,0.058823529411764705
MultiTask-DNN,FIBR_PREDS,4,170,0.3091993099012796,0.041176470588235294
MultiTask-DNN,FIBR_PREDS,5,170,0.3674139371645801,0.08235294117647059
MultiTask-DNN,FIBR_PREDS,6,170,0.4243522617308533,0.1
MultiTask-DNN,FIBR_PREDS,7,170,0.485195857619538,0.08823529411764706
MultiTask-DNN,FIBR_PREDS,8,170,0.5528883797456237,0.16470588235294117
MultiTask-DNN,FIBR_PREDS,9,170,0.631284160508829,0.17058823529411765
MultiTask-DNN,FIBR_PREDS,10,170,0.7428724186560687,0.24705882352941178
MultiTask-DNN,PREDS_TAH,1,170,0.06224195340962778,0.011764705882352941
MultiTask-DNN,PREDS_TAH,2,170,0.11633830617519647,0.01764705882352941
MultiTask-DNN,PREDS_TAH,3,170,0.15728991333616144,0.01764705882352941
MultiTask-DNN,PREDS_TAH,4,170,0.19411625777525734,0.011764705882352941
MultiTask-DNN,PREDS_TAH,5,170,0.23401223456671955,0.0058823529411764705
MultiTask-DNN,PREDS_TAH,6,170,0.27357770993018193,0.011764705882352941
MultiTask-DNN,PREDS_TAH,7,170,0.32536857383609247,0.0058823529411764705
MultiTask-DNN,PREDS_TAH,8,170,0.38358340004267283,0.011764705882352941
MultiTask-DNN,PREDS_TAH,9,170,0.4541484637343434,0.01764705882352941
MultiTask-DNN,PREDS_TAH,10,170,0.5788203819227569,0.0058823529411764705
MultiTask-DNN,JELUD_TAH,1,170,0.02755989505769896,0.0
MultiTask-DNN,JELUD_TAH,2,170,0.06331728120029927,0.011764705882352941
MultiTask-DNN,JELUD_TAH,3,170,0.09864210180311654,0.0
MultiTask-DNN,JELUD_TAH,4,170,0.1449313847784309,0.023529411764705882
MultiTask-DNN,JELUD_TAH,5,170,0.19678606729160117,0.01764705882352941
MultiTask-DNN,JELUD_TAH,6,170,0.2503413323811529,0.011764705882352941
MultiTask-DNN,JELUD_TAH,7,170,0.32647199574967517,0.029411764705882353
MultiTask-DNN,JELUD_TAH,8,170,0.4136555588968536,0.03529411764705882
MultiTask-DNN,JELUD_TAH,9,170,0.5280279159852687,0.041176470588235294
MultiTask-DNN,JELUD_TAH,10,170,0.7110681355788427,0.07647058823529412
MultiTask-DNN,FIBR_JELUD,1,170,0.08693167713306404,0.011764705882352941
MultiTask-DNN,FIBR_JELUD,2,170,0.14822278727503382,0.011764705882352941
MultiTask-DNN,FIBR_JELUD,3,170,0.19691142598057493,0.029411764705882353
MultiTask-DNN,FIBR_JELUD,4,170,0.24844290605143593,0.029411764705882353
MultiTask-DNN,FIBR_JELUD,5,170,0.3026744569027249,0.047058823529411764
MultiTask-DNN,FIBR_JELUD,6,170,0.361658151864129,0.03529411764705882
MultiTask-DNN,FIBR_JELUD,7,170,0.42928734716247113,0.029411764705882353
MultiTask-DNN,FIBR_JELUD,8,170,0.5039377735204557,0.023529411764705882
MultiTask-DNN,FIBR_JELUD,9,170,0.5987476706680129,0.09411764705882353
MultiTask-DNN,FIBR_JELUD,10,170,0.7343052549923168,0.10588235294117647
MultiTask-DNN,A_V_BLOK,1,170,0.04743685673550799,0.0058823529411764705
MultiTask-DNN,A_V_BLOK,2,170,0.08421399127801552,0.011764705882352941
MultiTask-DNN,A_V_BLOK,3,170,0.11665562985560803,0.01764705882352941
MultiTask-DNN,A_V_BLOK,4,170,0.14996856657569022,0.01764705882352941
MultiTask-DNN,A_V_BLOK,5,170,0.1881106565695475,0.01764705882352941
MultiTask-DNN,A_V_BLOK,6,170,0.23878472395241263,0.023529411764705882
MultiTask-DNN,A_V_BLOK,7,170,0.3045739038425552,0.011764705882352941
MultiTask-DNN,A_V_BLOK,8,170,0.4131349276488318,0.011764705882352941
MultiTask-DNN,A_V_BLOK,9,170,0.5768695180994623,0.07647058823529412
MultiTask-DNN,A_V_BLOK,10,170,0.7630746400005677,0.1411764705882353
MultiTask-DNN,OTEK_LANC,1,170,0.1334426937142716,0.029411764705882353
MultiTask-DNN,OTEK_LANC,2,170,0.20190498316989225,0.01764705882352941
MultiTask-DNN,OTEK_LANC,3,170,0.26493763232055834,0.052941176470588235
MultiTask-DNN,OTEK_LANC,4,170,0.32798551116357827,0.07058823529411765
MultiTask-DNN,OTEK_LANC,5,170,0.3862881826740854,0.07647058823529412
MultiTask-DNN,OTEK_LANC,6,170,0.4491451390175259,0.11764705882352941
MultiTask-DNN,OTEK_LANC,7,170,0.5140828487452339,0.11176470588235295
MultiTask-DNN,OTEK_LANC,8,170,0.5753428324531106,0.12941176470588237
MultiTask-DNN,OTEK_LANC,9,170,0.6430596686812008,0.12352941176470589
MultiTask-DNN,OTEK_LANC,10,170,0.7452672966087566,0.20588235294117646
MultiTask-DNN,RAZRIV,1,170,0.0073104724534176265,0.0058823529411764705
MultiTask-DNN,RAZRIV,2,170,0.019695576763132362,0.0
MultiTask-DNN,RAZRIV,3,170,0.03767271608485744,0.0
MultiTask-DNN,RAZRIV,4,170,0.06272665819671923,0.0
MultiTask-DNN,RAZRIV,5,170,0.09798742965274654,0.01764705882352941
MultiTask-DNN,RAZRIV,6,170,0.15417623581994763,0.01764705882352941
MultiTask-DNN,RAZRIV,7,170,0.2345250733536394,0.01764705882352941
MultiTask-DNN,RAZRIV,8,170,0.3518962142671294,0.07058823529411765
MultiTask-DNN,RAZRIV,9,170,0.531241944195593,0.06470588235294118
MultiTask-DNN,RAZRIV,10,170,0.7681583367375768,0.12352941176470589
MultiTask-DNN,DRESSLER,1,170,0.103057891929095,0.011764705882352941
MultiTask-DNN,DRESSLER,2,170,0.19191033060881582,0.03529411764705882
MultiTask-DNN,DRESSLER,3,170,0.2511777552918476,0.023529411764705882
MultiTask-DNN,DRESSLER,4,170,0.3030144027258982,0.047058823529411764
MultiTask-DNN,DRESSLER,5,170,0.3525358808566542,0.029411764705882353
MultiTask-DNN,DRESSLER,6,170,0.40764487472527167,0.023529411764705882
MultiTask-DNN,DRESSLER,7,170,0.4671961219784091,0.08823529411764706
MultiTask-DNN,DRESSLER,8,170,0.5248265423494227,0.047058823529411764
MultiTask-DNN,DRESSLER,9,170,0.6145566940482926,0.058823529411764705
MultiTask-DNN,DRESSLER,10,170,0.7218864568892647,0.07647058823529412
MultiTask-DNN,ZSN,1,170,0.21307901148848676,0.058823529411764705
MultiTask-DNN,ZSN,2,170,0.29254711042432224,0.08235294117647059
MultiTask-DNN,ZSN,3,170,0.345685514895355,0.1588235294117647
MultiTask-DNN,ZSN,4,170,0.3940514180064202,0.2
MultiTask-DNN,ZSN,5,170,0.43560607182628963,0.17647058823529413
MultiTask-DNN,ZSN,6,170,0.4765171722103567,0.2
MultiTask-DNN,ZSN,7,170,0.5144534278967801,0.23529411764705882
MultiTask-DNN,ZSN,8,170,0.5658143757721957,0.3235294117647059
MultiTask-DNN,ZSN,9,170,0.6337134501162698,0.4294117647058823
MultiTask-DNN,ZSN,10,170,0.7589897040759815,0.45294117647058824
MultiTask-DNN,REC_IM,1,170,0.19631826576064618,0.058823529411764705
MultiTask-DNN,REC_IM,2,170,0.2628933583725901,0.07647058823529412
MultiTask-DNN,REC_IM,3,170,0.3145556083102437,0.029411764705882353
MultiTask-DNN,REC_IM,4,170,0.362423635256641,0.052941176470588235
MultiTask-DNN,REC_IM,5,170,0.4098560661252808,0.08823529411764706
MultiTask-DNN,REC_IM,6,170,0.45833143525263836,0.07647058823529412
MultiTask-DNN,REC_IM,7,170,0.505439675450325,0.08235294117647059
MultiTask-DNN,REC_IM,8,170,0.5608389706120772,0.11764705882352941
MultiTask-DNN,REC_IM,9,170,0.614400598231484,0.1411764705882353
MultiTask-DNN,REC_IM,10,170,0.6999299904879401,0.21176470588235294
MultiTask-DNN,P_IM_STEN,1,170,0.10625021658440613,0.029411764705882353
MultiTask-DNN,P_IM_STEN,2,170,0.19977736353435932,0.029411764705882353
MultiTask-DNN,P_IM_STEN,3,170,0.266143415973467,0.029411764705882353
MultiTask-DNN,P_IM_STEN,4,170,0.3295810137513806,0.07058823529411765
MultiTask-DNN,P_IM_STEN,5,170,0.3913692141368109,0.047058823529411764
MultiTask-DNN,P_IM_STEN,6,170,0.45482590885723345,0.12352941176470589
MultiTask-DNN,P_IM_STEN,7,170,0.519550032194923,0.11764705882352941
MultiTask-DNN,P_IM_STEN,8,170,0.5862171299667919,0.08235294117647059
MultiTask-DNN,P_IM_STEN,9,170,0.6440377960836187,0.1588235294117647
MultiTask-DNN,P_IM_STEN,10,170,0.7163637666141286,0.18235294117647058
MultiTask-DNN,LET_IS,1,170,0.029173627771601523,0.011764705882352941
MultiTask-DNN,LET_IS,2,170,0.059127775650909715,0.011764705882352941
MultiTask-DNN,LET_IS,3,170,0.10226906286223847,0.041176470588235294
MultiTask-DNN,LET_IS,4,170,0.15885602844331195,0.011764705882352941
MultiTask-DNN,LET_IS,5,170,0.23834217504543417,0.1
MultiTask-DNN,LET_IS,6,170,0.3292689197379,0.13529411764705881
MultiTask-DNN,LET_IS,7,170,0.42786013522568866,0.10588235294117647
MultiTask-DNN,LET_IS,8,170,0.5670841377579113,0.18823529411764706
MultiTask-DNN,LET_IS,9,170,0.7264198076725007,0.34705882352941175
MultiTask-DNN,LET_IS,10,170,0.9076526247753817,0.6411764705882353
TabPFN,FIBR_PREDS,1,170,0.01683601655860377,0.023529411764705882
TabPFN,FIBR_PREDS,2,170,0.02747434728614548,0.029411764705882353
